#{"t_start": 1518620743.5484676, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
16.0,461,22009.530409
15.0,730,22086.663123
21.0,667,22157.459047
21.0,810,22243.829991
13.0,538,22299.815778
20.0,800,22384.83719
15.0,614,22451.629668
19.0,797,22535.727574
10.0,532,22591.361548
28.0,657,22661.921073
11.0,503,22715.060937
28.0,408,22757.088576
28.0,718,22831.990219
17.0,761,22913.005354
22.0,582,22973.902256
11.0,533,23030.822207
22.0,684,23106.198895
25.0,795,23189.135154
11.0,472,23238.113439
27.0,865,23330.917529
19.0,662,23401.717882
16.0,631,23469.014708
22.0,835,23555.91524
33.0,889,23651.694909
24.0,764,23732.242585
23.0,745,23811.175276
32.0,996,23917.514705
15.0,670,23988.654477
17.0,685,24060.458444
14.0,609,24124.554677
27.0,820,24211.924588
15.0,678,24284.103976
18.0,619,24348.593443
22.0,797,24433.127922
23.0,750,24513.636346
28.0,731,24590.081654
25.0,912,24687.756872
25.0,742,24766.37241
40.0,906,24861.792749
58.0,1137,24983.041469
33.0,1063,25097.230036
34.0,1089,25213.261698
44.0,1006,25322.992403
41.0,1065,25436.009722
26.0,972,25539.042856
23.0,900,25634.733844
42.0,1145,25755.869932
22.0,773,25838.634919
9.0,417,25881.639137
14.0,512,25934.863213
27.0,868,26026.844925
48.0,1077,26142.31653
27.0,920,26240.477978
43.0,1036,26352.59205
74.0,1545,26517.96177
20.0,465,26565.715052
14.0,591,26628.433993
54.0,1284,26766.595226
52.0,1290,26905.25232
33.0,853,26995.497536
52.0,1106,27113.9976
51.0,1192,27240.673072
29.0,1037,27351.737684
82.0,1613,27527.916526
58.0,1376,27674.069635
99.0,1550,27838.497954
15.0,647,27908.651119
51.0,1047,28020.979356
39.0,858,28110.700241
47.0,1339,28252.586479
54.0,1149,28374.386298
85.0,1445,28529.707798
38.0,1190,28656.605942
26.0,847,28746.240215
39.0,970,28849.515277
45.0,1035,28959.883008
57.0,1335,29102.532531
29.0,907,29199.299008
48.0,952,29299.495966
51.0,1197,29428.438184
49.0,1312,29566.859117
45.0,1222,29696.358287
95.0,1531,29859.293177
68.0,1576,30029.071322
26.0,939,30127.481828
50.0,1061,30239.559587
92.0,1469,30395.540616
38.0,858,30484.330892
35.0,634,30550.46587
66.0,1559,30716.856295
89.0,1191,30841.913138
58.0,1189,30967.332934
68.0,1473,31124.607017
99.0,1591,31295.070223
66.0,1477,31454.003202
45.0,1314,31593.653115
39.0,858,31683.733863
75.0,1293,31820.909091
42.0,848,31910.620699
65.0,1498,32069.590442
77.0,1339,32211.126366
30.0,1063,32323.804019
34.0,947,32423.220698
73.0,1604,32595.407075
79.0,1203,32722.465874
87.0,1605,32891.580049
90.0,1456,33045.804771
86.0,1200,33173.2004
49.0,1105,33290.70175
101.0,1478,33446.173383
49.0,1119,33564.178192
76.0,1328,33705.927458
58.0,1058,33816.838182
51.0,1117,33934.853122
141.0,1303,34071.769405
166.0,1584,34238.462703
66.0,1336,34379.125095
65.0,1207,34507.338602
124.0,1587,34675.260821
35.0,865,34766.607551
89.0,844,34855.407904
153.0,1792,35045.873463
142.0,1779,35237.343809
53.0,1217,35368.061651
107.0,1589,35536.591005
121.0,1493,35695.36438
124.0,1603,35866.992706
71.0,1343,36010.136711
122.0,1669,36189.00624
70.0,1224,36315.290687
72.0,1437,36467.146969
55.0,940,36565.349799
47.0,1171,36689.189217
97.0,1332,36830.41188
34.0,768,36911.224008
278.0,1725,37094.520756
163.0,1740,37279.126636
328.0,1910,37480.88377
69.0,1422,37630.936198
97.0,1710,37811.379014
126.0,1741,37997.73196
162.0,1570,38164.661494
131.0,1600,38337.645265
125.0,1443,38490.192049
166.0,1709,38673.129166
27.0,1111,38790.79997
80.0,1388,38939.822596
238.0,1606,39108.678163
192.0,1718,39292.193889
92.0,1559,39456.504267
184.0,1659,39631.828145
111.0,1531,39794.246606
218.0,1590,39964.446698
161.0,1608,40137.74995
77.0,1309,40276.486738
210.0,1358,40419.385777
143.0,1488,40577.217809
242.0,1591,40746.647791
113.0,1403,40895.856558
117.0,1736,41079.934668
356.0,1962,41290.056661
124.0,1448,41444.577523
33.0,1037,41556.133145
241.0,1442,41707.986988
53.0,1189,41833.536444
148.0,1681,42011.921711
108.0,1631,42186.79554
360.0,2092,42409.072299
95.0,1463,42561.698623
320.0,1753,42746.322318
384.0,1813,42938.344647
143.0,1618,43110.332558
112.0,1379,43255.57102
331.0,2091,43475.944574
376.0,1972,43683.553767
141.0,1856,43879.258844
298.0,1634,44049.769107
299.0,1616,44219.552791
253.0,1767,44407.985799
142.0,1190,44533.638975
272.0,2005,44747.049774
74.0,1235,44875.827488
93.0,1283,45010.677115
275.0,1960,45220.445043
168.0,1862,45418.094929
292.0,2016,45630.057896
74.0,1447,45781.902863
257.0,1937,45986.633436
254.0,2095,46210.423501
256.0,1980,46420.984419
319.0,1688,46600.028138
153.0,1558,46765.409255
4.0,271,46793.342856
128.0,1453,46946.775139
359.0,1711,47127.089913
118.0,1472,47283.74093
355.0,1841,47479.746804
348.0,2022,47694.799782
304.0,1779,47885.670197
374.0,2221,48124.445355
386.0,1996,48336.45195
224.0,1927,48543.524905
316.0,1888,48744.895196
393.0,1758,48931.766685
53.0,1199,49058.343873
416.0,2414,49315.542873
311.0,1629,49491.79084
89.0,1273,49626.972867
183.0,1796,49819.330187
333.0,1677,49998.490562
397.0,2106,50224.448735
279.0,2072,50447.77321
287.0,1776,50639.308256
186.0,1739,50824.377312
160.0,1597,50994.566612
337.0,1839,51191.874104
387.0,2259,51429.714565
277.0,1550,51596.866946
407.0,2053,51817.177377
370.0,1715,51999.428079
151.0,1613,52171.43622
363.0,1680,52350.21047
312.0,1885,52551.658568
134.0,1553,52719.065685
0.0,129,52731.268133
115.0,1464,52888.385908
347.0,2253,53134.43125
305.0,1777,53324.298009
269.0,1560,53490.513239
83.0,1298,53629.731956
271.0,1961,53839.054817
399.0,2386,54095.611961
304.0,1854,54294.613572
211.0,1756,54480.994862
396.0,1990,54695.923181
382.0,2217,54934.218441
116.0,1269,55068.962061
357.0,2082,55293.587077
302.0,2059,55515.688432
358.0,1813,55711.444962
285.0,1729,55895.524997
121.0,1323,56036.003516
365.0,1843,56231.46685
374.0,1527,56394.813345
370.0,1684,56574.400269
334.0,1901,56780.176363
346.0,2256,57023.385898
418.0,2498,57292.369417
119.0,1180,57417.725228
416.0,2465,57682.671636
414.0,2539,57956.168257
407.0,2321,58208.305009
351.0,1874,58411.153176
380.0,2316,58660.489744
384.0,2654,58948.100822
305.0,1881,59150.554087
395.0,2137,59378.708966
367.0,2251,59623.032857
396.0,2088,59848.579742
302.0,1948,60061.726449
339.0,1976,60274.892323
324.0,2183,60509.557626
307.0,2181,60744.738
420.0,2278,60990.888812
335.0,1812,61185.651984
304.0,4347,61654.987738
385.0,3373,62017.654649
345.0,2106,62241.073546
257.0,1632,62415.23944
407.0,2709,62703.583559
119.0,1741,62889.135213
145.0,1743,63075.380834
337.0,2179,63309.156623
380.0,1683,63489.455574
396.0,2104,63713.373338
422.0,2385,63968.298347
398.0,2045,64188.138887
361.0,1730,64371.038972
